26/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,22/03/2025,0303,00000028.71,00000001.29,00000027.42
26/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500004,Venda Parcelada,22/03/2025,0303,00000044.38,00000000002,00000042.38
26/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda Parcelada,22/03/2025,0310,00000055.53,00000002.49,00000053.04
27/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,17/12/2024,0606,00000115.55,00000005.24,00000110.31
27/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,19/02/2025,0405,000000198.0,00000008.91,00000189.09
27/06/2025,Piaui Materiais de Construcoes LTDA,00312636,3,Venda Parcelada,19/02/2025,0405,00000359.98,00000016.19,00000343.79
27/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,24/04/2025,0205,00000057.92,000000002.6,00000055.32
27/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda,26/05/2025,0101,00000017.53,000000000.7,00000016.83
27/06/2025,Piaui Materiais de Construcoes LTDA,00312636,4,Venda,26/05/2025,0101,00000169.95,00000006.79,00000163.16
27/06/2025,Piaui Materiais de Construcoes LTDA,00312636,3,Venda Parcelada,26/05/2025,0110,00000059.83,00000002.69,00000057.14
27/06/2025,Piaui Materiais de Construcoes LTDA,00312636,5,Venda Parcelada,26/05/2025,0110,00000028.68,00000001.29,00000027.39
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,19/12/2024,0606,00000048.23,00000002.21,00000046.02
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda Parcelada,20/12/2024,0606,00000032.75,00000001.48,00000031.27
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,20/12/2024,0606,00000037.51,00000001.72,00000035.79
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,20/02/2025,0407,00000026.78,000000001.2,00000025.58
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda Parcelada,22/02/2025,0405,00000068.92,000000003.1,00000065.82
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda Parcelada,26/03/2025,0310,00000086.47,00000003.89,00000082.58
